date_recorded,job_domain,skill_name,demand_count
2020-04-30,Data Analytics,Requirements Gathering,34
2020-05-31,Data Analytics,Requirements Gathering,31
2020-06-30,Data Analytics,Requirements Gathering,17
2020-07-31,Data Analytics,Requirements Gathering,36
2020-08-31,Data Analytics,Requirements Gathering,27
2020-09-30,Data Analytics,Requirements Gathering,28
2020-10-31,Data Analytics,Requirements Gathering,31
2020-11-30,Data Analytics,Requirements Gathering,29
2020-12-31,Data Analytics,Requirements Gathering,43
2021-01-31,Data Analytics,Requirements Gathering,33
2021-02-28,Data Analytics,Requirements Gathering,42
2021-03-31,Data Analytics,Requirements Gathering,36
2021-04-30,Data Analytics,Requirements Gathering,30
2021-05-31,Data Analytics,Requirements Gathering,37
2021-06-30,Data Analytics,Requirements Gathering,35
2021-07-31,Data Analytics,Requirements Gathering,29
2021-08-31,Data Analytics,Requirements Gathering,27
2021-09-30,Data Analytics,Requirements Gathering,32
2021-10-31,Data Analytics,Requirements Gathering,42
2021-11-30,Data Analytics,Requirements Gathering,37
2021-12-31,Data Analytics,Requirements Gathering,22
2022-01-31,Data Analytics,Requirements Gathering,36
2022-02-28,Data Analytics,Requirements Gathering,30
2022-03-31,Data Analytics,Requirements Gathering,24
2022-04-30,Data Analytics,Requirements Gathering,34
2022-05-31,Data Analytics,Requirements Gathering,28
2022-06-30,Data Analytics,Requirements Gathering,37
2022-07-31,Data Analytics,Requirements Gathering,37
2022-08-31,Data Analytics,Requirements Gathering,35
2022-09-30,Data Analytics,Requirements Gathering,23
2022-10-31,Data Analytics,Requirements Gathering,27
2022-11-30,Data Analytics,Requirements Gathering,32
2022-12-31,Data Analytics,Requirements Gathering,39
2023-01-31,Data Analytics,Requirements Gathering,27
2023-02-28,Data Analytics,Requirements Gathering,29
2023-03-31,Data Analytics,Requirements Gathering,29
2023-04-30,Data Analytics,Requirements Gathering,47
2023-05-31,Data Analytics,Requirements Gathering,26
2023-06-30,Data Analytics,Requirements Gathering,37
2023-07-31,Data Analytics,Requirements Gathering,28
2023-08-31,Data Analytics,Requirements Gathering,42
2023-09-30,Data Analytics,Requirements Gathering,26
2023-10-31,Data Analytics,Requirements Gathering,41
2023-11-30,Data Analytics,Requirements Gathering,25
2023-12-31,Data Analytics,Requirements Gathering,45
2024-01-31,Data Analytics,Requirements Gathering,40
2024-02-29,Data Analytics,Requirements Gathering,27
2024-03-31,Data Analytics,Requirements Gathering,32
2024-04-30,Data Analytics,Requirements Gathering,21
2024-05-31,Data Analytics,Requirements Gathering,32
2024-06-30,Data Analytics,Requirements Gathering,31
2024-07-31,Data Analytics,Requirements Gathering,29
2024-08-31,Data Analytics,Requirements Gathering,37
2024-09-30,Data Analytics,Requirements Gathering,41
2024-10-31,Data Analytics,Requirements Gathering,36
2024-11-30,Data Analytics,Requirements Gathering,27
2024-12-31,Data Analytics,Requirements Gathering,29
2020-01-31,Data Analytics,SQL,54
2020-02-29,Data Analytics,SQL,50
2020-03-31,Data Analytics,SQL,68
2020-04-30,Data Analytics,SQL,62
2020-05-31,Data Analytics,SQL,61
2020-06-30,Data Analytics,SQL,57
2020-07-31,Data Analytics,SQL,54
2020-08-31,Data Analytics,SQL,58
2020-09-30,Data Analytics,SQL,63
2020-10-31,Data Analytics,SQL,54
2020-11-30,Data Analytics,SQL,61
2020-12-31,Data Analytics,SQL,58
2021-01-31,Data Analytics,SQL,51
2021-02-28,Data Analytics,SQL,62
2021-03-31,Data Analytics,SQL,66
2021-04-30,Data Analytics,SQL,55
2021-05-31,Data Analytics,SQL,58
2021-06-30,Data Analytics,SQL,59
2021-07-31,Data Analytics,SQL,62
2021-08-31,Data Analytics,SQL,59
2021-09-30,Data Analytics,SQL,70
2021-10-31,Data Analytics,SQL,66
2021-11-30,Data Analytics,SQL,65
2021-12-31,Data Analytics,SQL,48
2022-01-31,Data Analytics,SQL,61
2022-02-28,Data Analytics,SQL,53
2022-03-31,Data Analytics,SQL,53
2022-04-30,Data Analytics,SQL,62
2022-05-31,Data Analytics,SQL,53
2022-06-30,Data Analytics,SQL,62
2022-07-31,Data Analytics,SQL,63
2022-08-31,Data Analytics,SQL,64
2022-09-30,Data Analytics,SQL,56
2022-10-31,Data Analytics,SQL,63
2022-11-30,Data Analytics,SQL,51
2022-12-31,Data Analytics,SQL,60
2023-01-31,Data Analytics,SQL,53
2023-02-28,Data Analytics,SQL,46
2023-03-31,Data Analytics,SQL,51
2023-04-30,Data Analytics,SQL,73
2023-05-31,Data Analytics,SQL,58
2023-06-30,Data Analytics,SQL,59
2023-07-31,Data Analytics,SQL,57
2023-08-31,Data Analytics,SQL,62
2023-09-30,Data Analytics,SQL,51
2023-10-31,Data Analytics,SQL,59
2023-11-30,Data Analytics,SQL,56
2023-12-31,Data Analytics,SQL,66
2024-01-31,Data Analytics,SQL,70
2024-02-29,Data Analytics,SQL,56
2024-03-31,Data Analytics,SQL,58
2024-04-30,Data Analytics,SQL,51
2024-05-31,Data Analytics,SQL,60
2024-06-30,Data Analytics,SQL,55
2024-07-31,Data Analytics,SQL,58
2024-08-31,Data Analytics,SQL,72
2024-09-30,Data Analytics,SQL,68
2024-10-31,Data Analytics,SQL,54
2024-11-30,Data Analytics,SQL,55
2024-12-31,Data Analytics,SQL,72
2020-01-31,Data Analytics,Statistics,25
2020-02-29,Data Analytics,Statistics,19
2020-03-31,Data Analytics,Statistics,37
2020-04-30,Data Analytics,Statistics,30
2020-05-31,Data Analytics,Statistics,30
2020-06-30,Data Analytics,Statistics,26
2020-07-31,Data Analytics,Statistics,22
2020-08-31,Data Analytics,Statistics,13
2020-09-30,Data Analytics,Statistics,34
2020-10-31,Data Analytics,Statistics,27
2020-11-30,Data Analytics,Statistics,32
2020-12-31,Data Analytics,Statistics,23
2021-01-31,Data Analytics,Statistics,28
2021-02-28,Data Analytics,Statistics,27
2021-03-31,Data Analytics,Statistics,26
2021-04-30,Data Analytics,Statistics,23
2021-05-31,Data Analytics,Statistics,29
2021-06-30,Data Analytics,Statistics,23
2021-07-31,Data Analytics,Statistics,22
2021-08-31,Data Analytics,Statistics,32
2021-09-30,Data Analytics,Statistics,26
2021-10-31,Data Analytics,Statistics,24
2021-11-30,Data Analytics,Statistics,24
2021-12-31,Data Analytics,Statistics,31
2022-01-31,Data Analytics,Statistics,25
2022-02-28,Data Analytics,Statistics,30
2022-03-31,Data Analytics,Statistics,30
2022-04-30,Data Analytics,Statistics,24
2022-05-31,Data Analytics,Statistics,22
2022-06-30,Data Analytics,Statistics,30
2022-07-31,Data Analytics,Statistics,28
2022-08-31,Data Analytics,Statistics,23
2022-09-30,Data Analytics,Statistics,25
2022-10-31,Data Analytics,Statistics,28
2022-11-30,Data Analytics,Statistics,23
2022-12-31,Data Analytics,Statistics,25
2023-01-31,Data Analytics,Statistics,22
2023-02-28,Data Analytics,Statistics,22
2023-03-31,Data Analytics,Statistics,23
2023-04-30,Data Analytics,Statistics,32
2023-05-31,Data Analytics,Statistics,29
2023-06-30,Data Analytics,Statistics,31
2023-07-31,Data Analytics,Statistics,35
2023-08-31,Data Analytics,Statistics,23
2023-09-30,Data Analytics,Statistics,18
2023-10-31,Data Analytics,Statistics,20
2023-11-30,Data Analytics,Statistics,19
2023-12-31,Data Analytics,Statistics,27
2024-01-31,Data Analytics,Statistics,32
2024-02-29,Data Analytics,Statistics,20
2024-03-31,Data Analytics,Statistics,29
2024-04-30,Data Analytics,Statistics,28
2024-05-31,Data Analytics,Statistics,20
2024-06-30,Data Analytics,Statistics,30
2024-07-31,Data Analytics,Statistics,32
2024-08-31,Data Analytics,Statistics,30
2024-09-30,Data Analytics,Statistics,30
2024-10-31,Data Analytics,Statistics,26
2024-11-30,Data Analytics,Statistics,23
2024-12-31,Data Analytics,Statistics,30
2020-01-31,Data Analytics,Tableau,46
2020-02-29,Data Analytics,Tableau,50
2020-03-31,Data Analytics,Tableau,63
2020-04-30,Data Analytics,Tableau,59
2020-05-31,Data Analytics,Tableau,57
2020-06-30,Data Analytics,Tableau,49
2020-07-31,Data Analytics,Tableau,59
2020-08-31,Data Analytics,Tableau,58
2020-09-30,Data Analytics,Tableau,57
2020-10-31,Data Analytics,Tableau,54
2020-11-30,Data Analytics,Tableau,59
2020-12-31,Data Analytics,Tableau,61
2021-01-31,Data Analytics,Tableau,52
2021-02-28,Data Analytics,Tableau,58
2021-03-31,Data Analytics,Tableau,67
2021-04-30,Data Analytics,Tableau,52
2021-05-31,Data Analytics,Tableau,64
2021-06-30,Data Analytics,Tableau,60
2021-07-31,Data Analytics,Tableau,57
2021-08-31,Data Analytics,Tableau,57
2021-09-30,Data Analytics,Tableau,61
2021-10-31,Data Analytics,Tableau,64
2021-11-30,Data Analytics,Tableau,66
2021-12-31,Data Analytics,Tableau,48
2022-01-31,Data Analytics,Tableau,69
2022-02-28,Data Analytics,Tableau,51
2022-03-31,Data Analytics,Tableau,54
2022-04-30,Data Analytics,Tableau,59
2022-05-31,Data Analytics,Tableau,49
2022-06-30,Data Analytics,Tableau,65
2022-07-31,Data Analytics,Tableau,68
2022-08-31,Data Analytics,Tableau,67
2022-09-30,Data Analytics,Tableau,50
2022-10-31,Data Analytics,Tableau,61
2022-11-30,Data Analytics,Tableau,57
2022-12-31,Data Analytics,Tableau,63
2023-01-31,Data Analytics,Tableau,59
2023-02-28,Data Analytics,Tableau,48
2023-03-31,Data Analytics,Tableau,48
2023-04-30,Data Analytics,Tableau,60
2023-05-31,Data Analytics,Tableau,57
2023-06-30,Data Analytics,Tableau,62
2023-07-31,Data Analytics,Tableau,53
2023-08-31,Data Analytics,Tableau,61
2023-09-30,Data Analytics,Tableau,51
2023-10-31,Data Analytics,Tableau,62
2023-11-30,Data Analytics,Tableau,51
2023-12-31,Data Analytics,Tableau,67
2024-01-31,Data Analytics,Tableau,77
2024-02-29,Data Analytics,Tableau,47
2024-03-31,Data Analytics,Tableau,59
2024-04-30,Data Analytics,Tableau,57
2024-05-31,Data Analytics,Tableau,55
2024-06-30,Data Analytics,Tableau,58
2024-07-31,Data Analytics,Tableau,61
2024-08-31,Data Analytics,Tableau,71
2024-09-30,Data Analytics,Tableau,71
2024-10-31,Data Analytics,Tableau,62
2024-11-30,Data Analytics,Tableau,57
2024-12-31,Data Analytics,Tableau,61
2020-01-31,Data Engineering,AWS,17
2020-02-29,Data Engineering,AWS,17
2020-03-31,Data Engineering,AWS,22
2020-04-30,Data Engineering,AWS,32
2020-05-31,Data Engineering,AWS,30
2020-06-30,Data Engineering,AWS,17
2020-07-31,Data Engineering,AWS,26
2020-08-31,Data Engineering,AWS,22
2020-09-30,Data Engineering,AWS,28
2020-10-31,Data Engineering,AWS,19
2020-11-30,Data Engineering,AWS,20
2020-12-31,Data Engineering,AWS,26
2021-01-31,Data Engineering,AWS,10
2021-02-28,Data Engineering,AWS,17
2021-03-31,Data Engineering,AWS,22
2021-04-30,Data Engineering,AWS,17
2021-05-31,Data Engineering,AWS,24
2021-06-30,Data Engineering,AWS,19
2021-07-31,Data Engineering,AWS,20
2021-08-31,Data Engineering,AWS,32
2021-09-30,Data Engineering,AWS,24
2021-10-31,Data Engineering,AWS,20
2021-11-30,Data Engineering,AWS,28
2021-12-31,Data Engineering,AWS,28
2022-01-31,Data Engineering,AWS,25
2022-02-28,Data Engineering,AWS,26
2022-03-31,Data Engineering,AWS,21
2022-04-30,Data Engineering,AWS,12
2022-05-31,Data Engineering,AWS,8
2022-06-30,Data Engineering,AWS,30
2022-07-31,Data Engineering,AWS,24
2022-08-31,Data Engineering,AWS,23
2022-09-30,Data Engineering,AWS,20
2022-10-31,Data Engineering,AWS,31
2022-11-30,Data Engineering,AWS,22
2022-12-31,Data Engineering,AWS,21
2023-01-31,Data Engineering,AWS,19
2023-02-28,Data Engineering,AWS,17
2023-03-31,Data Engineering,AWS,27
2023-04-30,Data Engineering,AWS,24
2023-05-31,Data Engineering,AWS,30
2023-06-30,Data Engineering,AWS,17
2023-07-31,Data Engineering,AWS,21
2023-08-31,Data Engineering,AWS,24
2023-09-30,Data Engineering,AWS,24
2023-10-31,Data Engineering,AWS,26
2023-11-30,Data Engineering,AWS,30
2023-12-31,Data Engineering,AWS,18
2024-01-31,Data Engineering,AWS,25
2024-02-29,Data Engineering,AWS,21
2024-03-31,Data Engineering,AWS,27
2024-04-30,Data Engineering,AWS,24
2024-05-31,Data Engineering,AWS,15
2024-06-30,Data Engineering,AWS,23
2024-07-31,Data Engineering,AWS,23
2024-08-31,Data Engineering,AWS,26
2024-09-30,Data Engineering,AWS,17
2024-10-31,Data Engineering,AWS,22
2024-11-30,Data Engineering,AWS,20
2024-12-31,Data Engineering,AWS,24
2020-01-31,Data Engineering,Airflow,13
2020-02-29,Data Engineering,Airflow,16
2020-03-31,Data Engineering,Airflow,22
2020-04-30,Data Engineering,Airflow,24
2020-05-31,Data Engineering,Airflow,25
2020-06-30,Data Engineering,Airflow,20
2020-07-31,Data Engineering,Airflow,24
2020-08-31,Data Engineering,Airflow,20
2020-09-30,Data Engineering,Airflow,30
2020-10-31,Data Engineering,Airflow,31
2020-11-30,Data Engineering,Airflow,21
2020-12-31,Data Engineering,Airflow,27
2021-01-31,Data Engineering,Airflow,16
2021-02-28,Data Engineering,Airflow,16
2021-03-31,Data Engineering,Airflow,26
2021-04-30,Data Engineering,Airflow,21
2021-05-31,Data Engineering,Airflow,32
2021-06-30,Data Engineering,Airflow,21
2021-07-31,Data Engineering,Airflow,23
2021-08-31,Data Engineering,Airflow,19
2021-09-30,Data Engineering,Airflow,27
2021-10-31,Data Engineering,Airflow,22
2021-11-30,Data Engineering,Airflow,31
2021-12-31,Data Engineering,Airflow,30
2022-01-31,Data Engineering,Airflow,25
2022-02-28,Data Engineering,Airflow,30
2022-03-31,Data Engineering,Airflow,18
2022-04-30,Data Engineering,Airflow,17
2022-05-31,Data Engineering,Airflow,17
2022-06-30,Data Engineering,Airflow,23
2022-07-31,Data Engineering,Airflow,17
2022-08-31,Data Engineering,Airflow,24
2022-09-30,Data Engineering,Airflow,26
2022-10-31,Data Engineering,Airflow,29
2022-11-30,Data Engineering,Airflow,30
2022-12-31,Data Engineering,Airflow,25
2023-01-31,Data Engineering,Airflow,22
2023-02-28,Data Engineering,Airflow,13
2023-03-31,Data Engineering,Airflow,24
2023-04-30,Data Engineering,Airflow,23
2023-05-31,Data Engineering,Airflow,28
2023-06-30,Data Engineering,Airflow,16
2023-07-31,Data Engineering,Airflow,20
2023-08-31,Data Engineering,Airflow,22
2023-09-30,Data Engineering,Airflow,20
2023-10-31,Data Engineering,Airflow,20
2023-11-30,Data Engineering,Airflow,26
2023-12-31,Data Engineering,Airflow,17
2024-01-31,Data Engineering,Airflow,30
2024-02-29,Data Engineering,Airflow,24
2024-03-31,Data Engineering,Airflow,26
2024-04-30,Data Engineering,Airflow,21
2024-05-31,Data Engineering,Airflow,18
2024-06-30,Data Engineering,Airflow,21
2024-07-31,Data Engineering,Airflow,25
2024-08-31,Data Engineering,Airflow,28
2024-09-30,Data Engineering,Airflow,19
2024-10-31,Data Engineering,Airflow,28
2024-11-30,Data Engineering,Airflow,23
2024-12-31,Data Engineering,Airflow,21
2020-01-31,Data Engineering,Kafka,14
2020-02-29,Data Engineering,Kafka,15
2020-03-31,Data Engineering,Kafka,21
2020-04-30,Data Engineering,Kafka,23
2020-05-31,Data Engineering,Kafka,29
2020-06-30,Data Engineering,Kafka,14
2020-07-31,Data Engineering,Kafka,24
2020-08-31,Data Engineering,Kafka,23
2020-09-30,Data Engineering,Kafka,26
2020-10-31,Data Engineering,Kafka,31
2020-11-30,Data Engineering,Kafka,25
2020-12-31,Data Engineering,Kafka,27
2021-01-31,Data Engineering,Kafka,14
2021-02-28,Data Engineering,Kafka,23
2021-03-31,Data Engineering,Kafka,27
2021-04-30,Data Engineering,Kafka,33
2021-05-31,Data Engineering,Kafka,24
2021-06-30,Data Engineering,Kafka,23
2021-07-31,Data Engineering,Kafka,20
2021-08-31,Data Engineering,Kafka,27
2021-09-30,Data Engineering,Kafka,20
2021-10-31,Data Engineering,Kafka,18
2021-11-30,Data Engineering,Kafka,24
2021-12-31,Data Engineering,Kafka,21
2022-01-31,Data Engineering,Kafka,20
2022-02-28,Data Engineering,Kafka,24
2022-03-31,Data Engineering,Kafka,20
2022-04-30,Data Engineering,Kafka,15
2022-05-31,Data Engineering,Kafka,16
2022-06-30,Data Engineering,Kafka,25
2022-07-31,Data Engineering,Kafka,21
2022-08-31,Data Engineering,Kafka,25
2022-09-30,Data Engineering,Kafka,25
2022-10-31,Data Engineering,Kafka,31
2022-11-30,Data Engineering,Kafka,26
2022-12-31,Data Engineering,Kafka,23
2023-01-31,Data Engineering,Kafka,28
2023-02-28,Data Engineering,Kafka,16
2023-03-31,Data Engineering,Kafka,19
2023-04-30,Data Engineering,Kafka,20
2023-05-31,Data Engineering,Kafka,31
2023-06-30,Data Engineering,Kafka,29
2023-07-31,Data Engineering,Kafka,20
2023-08-31,Data Engineering,Kafka,20
2023-09-30,Data Engineering,Kafka,23
2023-10-31,Data Engineering,Kafka,22
2023-11-30,Data Engineering,Kafka,26
2023-12-31,Data Engineering,Kafka,20
2024-01-31,Data Engineering,Kafka,21
2024-02-29,Data Engineering,Kafka,25
2024-03-31,Data Engineering,Kafka,27
2024-04-30,Data Engineering,Kafka,30
2024-05-31,Data Engineering,Kafka,19
2024-06-30,Data Engineering,Kafka,26
2024-07-31,Data Engineering,Kafka,17
2024-08-31,Data Engineering,Kafka,25
2024-09-30,Data Engineering,Kafka,15
2024-10-31,Data Engineering,Kafka,24
2024-11-30,Data Engineering,Kafka,21
2024-12-31,Data Engineering,Kafka,17
2020-01-31,Data Engineering,Python,17
2020-02-29,Data Engineering,Python,18
2020-03-31,Data Engineering,Python,22
2020-04-30,Data Engineering,Python,25
2020-05-31,Data Engineering,Python,31
2020-06-30,Data Engineering,Python,14
2020-07-31,Data Engineering,Python,25
2020-08-31,Data Engineering,Python,20
2020-09-30,Data Engineering,Python,29
2020-10-31,Data Engineering,Python,31
2020-11-30,Data Engineering,Python,24
2020-12-31,Data Engineering,Python,34
2021-01-31,Data Engineering,Python,13
2021-02-28,Data Engineering,Python,23
2021-03-31,Data Engineering,Python,27
2021-04-30,Data Engineering,Python,30
2021-05-31,Data Engineering,Python,31
2021-06-30,Data Engineering,Python,20
2021-07-31,Data Engineering,Python,21
2021-08-31,Data Engineering,Python,27
2021-09-30,Data Engineering,Python,29
2021-10-31,Data Engineering,Python,24
